Selection Name,Provider,Start Time,Course,Market Type,Price,Min Price,Max Price,Stake,Race Date,ComboLabel,ComboRank,ComboProviders,ComboSize,ComboScore
Upepo,LOSS-CLASS|18aveplace1,14:05,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,OLD-RED|18aveplace2,14:05,Lingfield,Place (2),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,OLD-RED|18aveplace2,14:05,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,LO-AVG|18aveplace2,14:05,Lingfield,Place (2),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,WIN-CLASS|18aveplace2,14:05,Lingfield,Place (2),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,LOSS-CLASS|18aveplace2,14:05,Lingfield,Place (2),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,OLD-RED|18aveplace3,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,LOSS-CLASS|O18aveplace4,14:05,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,WIN-CLASS|O18aveplace4,14:05,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,LO-AVG|O18aveplace4,14:05,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,OLD-RED|O18aveplace4,14:05,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,LOSS-CLASS|O18aveplace4,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,WIN-CLASS|O18aveplace4,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,LO-AVG|O18aveplace4,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,OLD-RED|O18aveplace4,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Curran,O6aveplace2,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,F18aveplace4,14:05,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Currumbin,F18aveplace4,14:05,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Currumbin,F18aveplace2,14:05,Lingfield,Place (2),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Appier,F18aveplace2,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Appier,F18aveplace4,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Curran,O6aveplace2,14:05,Lingfield,Place (2),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Curran,O6aveplace2,14:05,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Curran,O18aveplace4,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Curran,O18aveplace4,14:05,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,OLD-RED|18aveplace1,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Curran,F18aveplace4,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,F18aveplace2,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,F18aveplace4,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Currumbin,F18aveplace2,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,LO-AVG|18aveplace1,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Motazzen,O18aveplace4,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,WIN-CLASS|18aveplace1,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,OLD-RED|aveplace,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,LO-AVG|aveplace,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,WIN-CLASS|aveplace,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,LOSS-CLASS|aveplace,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Currumbin,12Months_7_Place4,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,OLD-RED|F18aveplace2,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,LO-AVG|F18aveplace2,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Motazzen,O12aveplace2,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Motazzen,O12aveplace3,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Appier,F18aveplace2,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Appier,F18aveplace3,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,F18aveplace2,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,LOSS-CLASS|18aveplace1,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,F18aveplace3,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Motazzen,O12aveplace2,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,6Months_5_Place4,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Motazzen,OLD-RED|AllTime_4_Win,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Motazzen,LOSS-CLASS|AllTime_4_Win,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Currumbin,WIN-CLASS|AllTime_4_Win,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Currumbin,LOSS-CLASS|AllTime_4_Win,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Appier,OLD-RED|F18aveplace3,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Appier,OLD-RED|F18aveplace2,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Motazzen,LOSS-CLASS|O12aveplace3,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Motazzen,OLD-RED|O12aveplace3,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Motazzen,LOSS-CLASS|O12aveplace2,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Motazzen,OLD-RED|O12aveplace2,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Motazzen,12Months_5_Win,14:05,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Motazzen,12Months_5_Place2,14:05,Lingfield,Place (2),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Currumbin,12Months_7_Place3,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Motazzen,AllTime_3_Place4,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,WIN-CLASS|18Months_6_Win,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,LO-AVG|18Months_6_Win,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,OLD-RED|18Months_6_Win,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Motazzen,LOSS-CLASS|12Months_5_Win,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Motazzen,OLD-RED|12Months_5_Win,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Appier,12Months_4_Place2,14:05,Lingfield,Place (2),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Appier,18Months_4_Place3,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Appier,18Months_4_Place4,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Curran,18Months_4_Place4,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,18Months_6_Win,14:05,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,18Months_6_Place2,14:05,Lingfield,Place (2),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,6Months_5_Place3,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,LOSS-CLASS|18Months_6_Win,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Currumbin,F18aveplace4,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Currumbin,F18aveplace2,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,WIN-CLASS|F18aveplace2,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Currumbin,LOSS-CLASS|AllTime_4_Place3,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,OLD-RED|F18aveplace3,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,LO-AVG|F18aveplace3,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,WIN-CLASS|F18aveplace3,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,LOSS-CLASS|F18aveplace3,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Currumbin,WIN-CLASS|F18aveplace2,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Currumbin,LOSS-CLASS|F18aveplace2,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Currumbin,WIN-CLASS|F18aveplace3,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Currumbin,LOSS-CLASS|F18aveplace3,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Emaculate Soldier,aveplace,14:05,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Emaculate Soldier,18aveplace1,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Emaculate Soldier,18aveplace4,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Currumbin,WIN-CLASS|AllTime_4_Place3,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Emaculate Soldier,18aveplace3,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Emaculate Soldier,18aveplace1,14:05,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,aveplace,14:05,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,18aveplace1,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,18aveplace4,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,18aveplace3,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,18aveplace2,14:05,Lingfield,Place (2),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,18aveplace1,14:05,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,LOSS-CLASS|O18aveplace2,14:05,Lingfield,Place (2),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Currumbin,F18aveplace4,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Currumbin,F18aveplace3,14:05,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Currumbin,F18aveplace3,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Currumbin,F18aveplace2,14:05,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Emaculate Soldier,18aveplace2,14:05,Lingfield,Place (2),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Currumbin,F18aveplace3,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Currumbin,LOSS-CLASS|AllTime_4_Place2,14:05,Lingfield,Place (2),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Currumbin,LOSS-CLASS|AllTime_4_Win,14:05,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,LOSS-CLASS|F18aveplace2,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,O18aveplace2,14:05,Lingfield,Place (2),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,O18aveplace2,14:05,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,O18aveplace3,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,O18aveplace3,14:05,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Motazzen,OLD-RED|AllTime_4_Win,14:05,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Motazzen,LOSS-CLASS|AllTime_4_Win,14:05,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Motazzen,OLD-RED|AllTime_4_Place2,14:05,Lingfield,Place (2),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Motazzen,LOSS-CLASS|AllTime_4_Place2,14:05,Lingfield,Place (2),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Motazzen,OLD-RED|AllTime_4_Place3,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Motazzen,LOSS-CLASS|AllTime_4_Place3,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Motazzen,OLD-RED|AllTime_4_Place4,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Currumbin,WIN-CLASS|AllTime_4_Place2,14:05,Lingfield,Place (2),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Motazzen,LOSS-CLASS|AllTime_4_Place4,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,LO-AVG|12Months_5_Place2,14:05,Lingfield,Place (2),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,WIN-CLASS|12Months_5_Place2,14:05,Lingfield,Place (2),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,LOSS-CLASS|12Months_5_Place2,14:05,Lingfield,Place (2),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,OLD-RED|12Months_5_Place3,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,LO-AVG|12Months_5_Place3,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,WIN-CLASS|12Months_5_Place3,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,LOSS-CLASS|12Months_5_Place3,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,OLD-RED|12Months_5_Place4,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,LO-AVG|12Months_5_Place4,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,WIN-CLASS|12Months_5_Place4,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,LOSS-CLASS|12Months_5_Place4,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Currumbin,WIN-CLASS|AllTime_4_Win,14:05,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,OLD-RED|12Months_5_Place2,14:05,Lingfield,Place (2),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,WIN-CLASS|O18aveplace2,14:05,Lingfield,Place (2),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,OLD-RED|18Months_6_Win,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,OLD-RED|O18aveplace2,14:05,Lingfield,Place (2),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Appier,OLD-RED|F18aveplace3,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Appier,OLD-RED|F18aveplace3,14:05,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Appier,OLD-RED|F18aveplace4,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Appier,OLD-RED|F18aveplace4,14:05,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,OLD-RED|F18aveplace2,14:05,Lingfield,Place (2),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,LO-AVG|F18aveplace2,14:05,Lingfield,Place (2),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,WIN-CLASS|F18aveplace2,14:05,Lingfield,Place (2),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,LOSS-CLASS|F18aveplace2,14:05,Lingfield,Place (2),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,OLD-RED|F18aveplace2,14:05,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,LO-AVG|F18aveplace2,14:05,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,WIN-CLASS|F18aveplace2,14:05,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,LOSS-CLASS|F18aveplace2,14:05,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,LO-AVG|6Months_5_Place4,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,OLD-RED|F18aveplace3,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,WIN-CLASS|F18aveplace3,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,LOSS-CLASS|F18aveplace3,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,OLD-RED|F18aveplace3,14:05,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,LO-AVG|F18aveplace3,14:05,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,WIN-CLASS|F18aveplace3,14:05,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,LOSS-CLASS|F18aveplace3,14:05,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,OLD-RED|F18aveplace4,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,LO-AVG|F18aveplace4,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,WIN-CLASS|F18aveplace4,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,LOSS-CLASS|F18aveplace4,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,OLD-RED|F18aveplace4,14:05,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,LO-AVG|F18aveplace4,14:05,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,LO-AVG|F18aveplace3,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,WIN-CLASS|6Months_5_Place4,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,LOSS-CLASS|6Months_5_Place4,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Currumbin,WIN-CLASS|12Months_7_Place3,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Curran,6Months_5_Place4,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Curran,6Months_5_Win,14:05,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Surrey Fire,AllTime_2_Place3,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Surrey Fire,AllTime_2_Place2,14:05,Lingfield,Place (2),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Motazzen,AllTime_4_Place4,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Motazzen,AllTime_4_Place3,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Motazzen,AllTime_4_Place2,14:05,Lingfield,Place (2),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Motazzen,AllTime_4_Win,14:05,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Curran,18aveplace1,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Curran,aveplace,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,18aveplace1,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Motazzen,OLD-RED|O18aveplace4,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Motazzen,LOSS-CLASS|O18aveplace4,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Motazzen,OLD-RED|O18aveplace4,14:05,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Motazzen,LOSS-CLASS|O18aveplace4,14:05,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Appier,OLD-RED|F18aveplace2,14:05,Lingfield,Place (2),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Appier,OLD-RED|F18aveplace2,14:05,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Motazzen,OLD-RED|18aveplace1,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,LO-AVG|O18aveplace2,14:05,Lingfield,Place (2),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Motazzen,OLD-RED|aveplace,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Motazzen,LOSS-CLASS|aveplace,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Appier,OLD-RED|18aveplace1,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Appier,OLD-RED|aveplace,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Currumbin,WIN-CLASS|18aveplace1,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Currumbin,LOSS-CLASS|18aveplace1,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Currumbin,WIN-CLASS|aveplace,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Currumbin,LOSS-CLASS|aveplace,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,WIN-CLASS|F18aveplace4,14:05,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,12Months_5_Place2,14:05,Lingfield,Place (2),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,LOSS-CLASS|F18aveplace4,14:05,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Currumbin,LOSS-CLASS|F18aveplace2,14:05,Lingfield,Place (2),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Motazzen,AllTime_4_Win,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Curran,6Months_5_Win,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Emaculate Soldier,6Months_6_Win,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Currumbin,AllTime_4_Win,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Emaculate Soldier,F18aveplace4,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Emaculate Soldier,F18aveplace2,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,O18aveplace4,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,O18aveplace2,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Curran,O18aveplace4,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Curran,O6aveplace2,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,LOSS-CLASS|aveplace,14:05,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Motazzen,aveplace,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,OLD-RED|18aveplace1,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Appier,aveplace,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,18Months_6_Win,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Motazzen,12Months_5_Win,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,WIN-CLASS|aveplace,14:05,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Currumbin,aveplace,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Currumbin,18aveplace1,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Appier,aveplace,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Appier,18aveplace1,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Motazzen,aveplace,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Motazzen,18aveplace1,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,LO-AVG|aveplace,14:05,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,LO-AVG|18aveplace1,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Upepo,WIN-CLASS|18aveplace1,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Currumbin,aveplace,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
